valuation_id,property_id,List_Price,Previous_Rent,ARV,Rent_Zestimate,Low_FMR,Redfin_Value,Zestimate,Expected_Rent,High_FMR
4127,1659,120356,,500742.0,,1990.0,188989.0,,,5390.0
4128,1660,380696,2437.0,,2501.0,1547.0,,,,2542.0
4129,1660,153360,3153.0,,2567.0,1170.0,302705.0,517657.0,3302.0,
4130,1660,355551,804.0,273883.0,,,205528.0,345360.0,1591.0,
4131,1660,190618,,360370.0,3643.0,,,428093.0,,
4132,1660,195234,3084.0,,,1469.0,428984.0,,2044.0,
4133,1661,163998,,,,1936.0,256085.0,514365.0,,
4134,1661,442780,,172119.0,,,436089.0,,1005.0,
4135,1661,181605,,,,1391.0,132408.0,,2482.0,1601.0
4136,1661,359552,819.0,335933.0,,,192391.0,,,
4137,1662,496273,,91715.0,3792.0,1363.0,,,,1666.0
4138,1662,160571,,,,854.0,,,,1466.0
4139,1662,93166,1142.0,,3067.0,,,352037.0,,2104.0
4140,1663,494763,,527312.0,,,,,,
4141,1663,148135,1824.0,,2988.0,997.0,,,1489.0,
4142,1664,247323,,,807.0,,,265160.0,2731.0,
4143,1664,298136,,,,,,399532.0,1775.0,
4144,1664,206412,1393.0,,,,,220740.0,,
4145,1664,325074,,531768.0,,1992.0,,,,
4146,1666,338887,,,,,599356.0,,,
4147,1666,329859,3366.0,,3190.0,1296.0,560771.0,461557.0,,
4148,1666,125313,1607.0,,,,,,,
4149,1666,248142,,179398.0,,1494.0,,375626.0,1323.0,
4150,1668,203399,,,,818.0,,,,4710.0
4151,1668,435097,,348950.0,,,384918.0,,,2744.0
4152,1669,177420,,236942.0,,,,422542.0,,4327.0
4153,1669,107185,,292424.0,3027.0,,,145122.0,,
4154,1669,169288,,,,1861.0,,296697.0,,
4155,1669,150865,925.0,,2370.0,,203139.0,407205.0,,
4156,1670,379206,1897.0,341525.0,,1579.0,,,2144.0,
4157,1670,173120,3137.0,470827.0,,,,540520.0,2537.0,
4158,1670,96961,1975.0,,,1450.0,564665.0,517746.0,,
4159,1670,189841,,391194.0,3678.0,,,,,1931.0
4160,1671,168972,,,,,366811.0,535391.0,,
4161,1672,267110,2119.0,,3491.0,,,,,
4162,1673,396629,,307597.0,,,,,,
4163,1673,467091,1569.0,215546.0,,,497928.0,,,
4164,1673,255534,,240739.0,1417.0,,,138982.0,,
4165,1673,358633,3477.0,109279.0,,,,185728.0,,
4166,1673,495868,2509.0,,,,404761.0,,,
4167,1674,297891,2184.0,117125.0,2714.0,,,135754.0,,
4168,1675,177365,3411.0,,,,168691.0,,2070.0,
4169,1675,322998,2349.0,,1526.0,1749.0,,141191.0,2660.0,
4170,1676,479085,,554741.0,,781.0,570923.0,,,
4171,1676,324190,,464897.0,2291.0,,,,,
4172,1678,401715,,535998.0,,,133708.0,,1291.0,4907.0
4173,1678,340038,,195214.0,,,243833.0,234853.0,,
4174,1679,96320,,,2586.0,836.0,425348.0,,2290.0,
4175,1679,480113,,,929.0,,,,,
4176,1679,392952,,,,1635.0,,,,
4177,1679,394408,2881.0,,2159.0,,,368276.0,,1760.0
4178,1679,250810,2250.0,450948.0,,1440.0,520420.0,,,
4179,1680,276337,,530602.0,3222.0,,,,,
4180,1681,120670,,,,,235430.0,,2166.0,3221.0
4181,1681,206371,806.0,512593.0,,,,473032.0,,
4182,1681,338669,,,,,247961.0,300469.0,,1590.0
4183,1682,399085,2290.0,439696.0,2434.0,1886.0,522092.0,,1005.0,
4184,1682,362984,1415.0,,,,,,,
4185,1682,325788,,,2709.0,1278.0,278678.0,297589.0,,2381.0
4186,1682,434014,,229325.0,,,,245439.0,,
4187,1682,486316,,,,,,211195.0,1796.0,
4188,1683,405373,,,3686.0,,,,,
4189,1683,91710,1646.0,517005.0,2423.0,1155.0,465505.0,,1827.0,
4190,1684,182281,1193.0,,,1492.0,,,1592.0,2033.0
4191,1685,148139,,437944.0,,1896.0,501069.0,280568.0,,4353.0
4192,1685,111148,,,,,,,,
4193,1686,202603,,426591.0,,1090.0,,459391.0,1383.0,2815.0
4194,1686,183143,,,3931.0,1527.0,473061.0,,1309.0,
4195,1686,418516,,,,952.0,,,3075.0,
4196,1686,437211,,,3016.0,,,,986.0,2468.0
4197,1687,335318,1079.0,,2190.0,,,450609.0,,
4198,1687,416480,,,3684.0,,282360.0,,,
4199,1688,253591,1144.0,,3978.0,,461228.0,,,2039.0
4200,1690,275542,,,2156.0,,,260327.0,1732.0,2761.0
4201,1690,485114,1606.0,589825.0,2980.0,1386.0,497941.0,,2030.0,
4202,1690,141868,2244.0,,,,,437649.0,,
4203,1690,371834,,,,1459.0,,121457.0,1645.0,
4204,1691,432984,2905.0,,,1008.0,,,2831.0,5332.0
4205,1691,199996,,450508.0,1344.0,776.0,,,,
4206,1692,448431,1843.0,396602.0,2330.0,,,,1872.0,
4207,1693,377224,,,2001.0,,,,,2201.0
4208,1693,326831,,,,,,,3456.0,
4209,1694,148119,,,,1373.0,,,,1130.0
4210,1694,151774,,545803.0,1858.0,,419218.0,,,
4211,1694,460821,2120.0,,,1353.0,,352628.0,,3670.0
4212,1694,256323,3142.0,,,,516031.0,,1383.0,
4213,1694,493875,1355.0,452285.0,,,,519429.0,1010.0,
4214,1695,292820,,,1217.0,,576167.0,,,
4215,1695,415561,1749.0,493268.0,3424.0,,,,,4610.0
4216,1695,180893,2009.0,322107.0,,1054.0,,,,
4217,1697,116117,1817.0,580411.0,1114.0,1052.0,,146471.0,1042.0,2496.0
4218,1697,312465,,96636.0,,,519501.0,,,
4219,1697,343664,1211.0,533834.0,,,115092.0,,,
4220,1699,349770,1886.0,,,1638.0,334934.0,,,2094.0
4221,1699,347004,1059.0,,,,,,,
4222,1699,209010,,,,,,,,1385.0
4223,1699,421804,3239.0,,2190.0,821.0,,539583.0,,
4224,1699,275989,,,1531.0,,,,,2764.0
4225,1701,276405,1063.0,,3464.0,1376.0,,508328.0,2093.0,2607.0
4226,1701,151691,2757.0,,1365.0,,,,,
4227,1703,229340,,,,,,356282.0,2365.0,3251.0
4228,1703,190088,3300.0,230023.0,,,,202083.0,,
4229,1703,468908,,,,1597.0,549041.0,,,
4230,1703,463026,,437020.0,2069.0,,,374654.0,,2393.0
4231,1703,145045,,,1321.0,1286.0,178695.0,,,
4232,1704,98042,,369428.0,,,,211541.0,,
4233,1704,192513,,499309.0,1539.0,1017.0,361108.0,,2093.0,3182.0
4234,1704,403573,,275926.0,,,,161616.0,,4408.0
4235,1704,258257,,,,,,515376.0,2096.0,
4236,1705,353289,,,,,,,1140.0,2265.0
4237,1705,372026,,,,,,,,2436.0
4238,1706,471654,,,1790.0,741.0,188898.0,,,4216.0
4239,1706,146922,,538428.0,,1859.0,,285144.0,1008.0,5376.0
4240,1707,350999,,,,,,,,
4241,1707,138415,845.0,,836.0,1562.0,,,1516.0,
4242,1707,226671,,,,,567536.0,383022.0,,2044.0
4243,1707,235002,,,,767.0,586129.0,,,
4244,1707,161370,,,,,,,,4578.0
4245,1708,126826,,490721.0,,,,506945.0,2276.0,
4246,1708,122302,1928.0,,,1429.0,,262440.0,1401.0,
4247,1708,379729,,,,,,,,
4248,1709,206407,,297203.0,2326.0,934.0,,128525.0,2144.0,3371.0
4249,1710,464377,,,,,523016.0,,3154.0,1499.0
4250,1710,413708,2403.0,,,,,,,5387.0
4251,1710,165873,2603.0,,,,,,1299.0,
4252,1710,159493,,,,,,,2568.0,3715.0
4253,1711,322955,,296000.0,2276.0,,123715.0,,1476.0,
4254,1711,223915,3121.0,,,1246.0,370549.0,,2908.0,
4255,1711,214166,984.0,,,,,,,
4256,1711,145514,,,,1898.0,162994.0,,2737.0,
4257,1712,387627,,102222.0,,,,,,2227.0
4258,1712,142557,2116.0,,,,,,,
4259,1713,376067,1350.0,,2655.0,700.0,,,1512.0,
4260,1713,254007,,405950.0,804.0,,,,,3416.0
4261,1713,306773,3103.0,,,,599109.0,102325.0,973.0,
4262,1713,231757,859.0,,,,397676.0,,,3827.0
4263,1714,123032,1859.0,,1266.0,1448.0,,,3054.0,4033.0
4264,1715,433237,2263.0,,3584.0,,,,,
4265,1715,151181,,,,1664.0,501124.0,372010.0,,
4266,1715,132852,,,,,,,,
4267,1715,136437,,,855.0,1166.0,,,1500.0,
4268,1716,491804,2003.0,,,,535204.0,348873.0,,1496.0
4269,1717,292492,964.0,251407.0,,,583671.0,171358.0,2211.0,
4270,1717,301746,3087.0,,,,550810.0,,,
4271,1718,180010,,166460.0,3935.0,1064.0,,,,3936.0
4272,1718,394111,947.0,,1004.0,1544.0,430339.0,,,
4273,1718,126865,2336.0,,3869.0,,,,,1965.0
4274,1718,395286,,,,,588917.0,,,
4275,1721,273820,,,,1101.0,,,2238.0,
4276,1721,237951,1877.0,,,,146704.0,531554.0,,
4277,1721,134458,,,,887.0,124190.0,,1914.0,2656.0
4278,1721,146608,1224.0,,,992.0,335106.0,,,2322.0
4279,1721,283759,1793.0,,,,,,,3757.0
4280,1723,459915,2329.0,370700.0,,,216059.0,,3138.0,2119.0
4281,1723,445176,1843.0,,,,109324.0,344106.0,,
4282,1723,385179,,112570.0,,1644.0,,206546.0,1006.0,
4283,1724,97973,,96155.0,,,366091.0,,,3190.0
4284,1724,215759,,,,,556526.0,285157.0,1496.0,4448.0
4285,1724,473043,1604.0,,,,466054.0,,3231.0,
4286,1725,464682,3065.0,,,,280144.0,,1492.0,
4287,1725,227773,,183892.0,,,339122.0,381497.0,,
4288,1726,121224,,,1161.0,1475.0,,,,
4289,1726,377789,,,,,188656.0,,2624.0,
4290,1726,278508,1936.0,388348.0,1996.0,,109418.0,235719.0,1738.0,5367.0
4291,1726,107603,1551.0,,2793.0,1572.0,525322.0,,,3148.0
4292,1727,216294,,,,969.0,242018.0,,,4617.0
4293,1728,188048,2597.0,,1562.0,,,,,3823.0
4294,1728,309512,3305.0,,3224.0,,103344.0,,,2527.0
4295,1728,122330,,,2535.0,,398824.0,,2703.0,1251.0
4296,1728,489854,2919.0,298803.0,,,,,,
4297,1729,422036,906.0,,2374.0,,,,,
4298,1729,492513,,,3011.0,,,466040.0,,3674.0
4299,1729,244569,1591.0,284851.0,,,,290099.0,2419.0,1223.0
4300,1729,483757,,,3984.0,1066.0,,,,5282.0
4301,1730,417800,3396.0,,,,,,,5174.0
4302,1730,96191,1981.0,227182.0,2120.0,,,,1092.0,
4303,1730,283681,,530482.0,,1142.0,,,,
4304,1730,464151,3318.0,,,1481.0,317746.0,507101.0,947.0,2993.0
4305,1731,241879,,512987.0,3981.0,,331886.0,319782.0,,
4306,1731,151376,,,,,300550.0,322139.0,,
4307,1731,121894,,,1462.0,,,,2376.0,
4308,1731,465371,3272.0,,,,,164208.0,,
4309,1732,453029,2663.0,,3175.0,,,,,
4310,1732,478587,,,,,,,,2928.0
4311,1733,403787,1643.0,,,,466087.0,,2666.0,
4312,1733,376318,,439119.0,,,,,,
4313,1733,403680,,143960.0,,1513.0,,,,
4314,1733,342601,1096.0,,,707.0,,,,2709.0
4315,1733,375081,1011.0,307446.0,,744.0,99357.0,,3018.0,
4316,1734,97983,,,,,397085.0,154490.0,3063.0,
4317,1735,268949,,,1168.0,,,113317.0,2475.0,
4318,1735,363178,,154875.0,,1141.0,,155681.0,2451.0,5081.0
4319,1735,230630,,,2209.0,932.0,341233.0,,1250.0,
4320,1735,274414,,481136.0,,1468.0,,,,
4321,1735,250880,3020.0,,3662.0,,575774.0,,2146.0,
4322,1736,174007,,,2652.0,1308.0,,,,
4323,1737,231059,1939.0,,,,,376390.0,3048.0,
4324,1737,161115,3116.0,,,,103832.0,,993.0,3191.0
4325,1737,420942,,,,1031.0,,97140.0,,
4326,1738,241604,901.0,,3297.0,,489464.0,,1705.0,
4327,1738,324862,,,,1844.0,,283739.0,,
4328,1738,177066,955.0,,,,,,,
4329,1738,144547,1581.0,,,1405.0,324512.0,,,
4330,1738,307118,,476065.0,878.0,1665.0,,,3348.0,2566.0
4331,1739,387390,,,,824.0,,,1482.0,
4332,1740,169792,3354.0,551917.0,2949.0,,92712.0,,2991.0,1766.0
4333,1740,345915,913.0,,,1464.0,,,1416.0,
4334,1742,354250,,,,,,,,
4335,1744,274280,,,,,,,,
4336,1744,411048,3103.0,,,1249.0,116858.0,228238.0,,1318.0
4337,1745,430012,,172749.0,,1663.0,516916.0,296091.0,,
4338,1745,425666,2101.0,,,,590421.0,252161.0,,
4339,1745,265548,,235919.0,,1984.0,,,1668.0,
4340,1746,202996,,,,1402.0,,136739.0,,
4341,1746,114728,,,,,,,2942.0,
4342,1746,98157,,,,,,,,3308.0
4343,1746,190358,,549761.0,,,,334122.0,963.0,
4344,1746,387095,,266500.0,,,129354.0,,3407.0,3107.0
4345,1747,426357,2264.0,,,1381.0,403156.0,374882.0,1850.0,5359.0
4346,1747,223905,1381.0,,,,196974.0,,,3139.0
4347,1747,476788,,447851.0,,,422466.0,,,
4348,1748,192071,3393.0,,,1613.0,298385.0,,2752.0,2664.0
4349,1748,434833,,,3563.0,,,,,3320.0
4350,1748,386949,3319.0,,,,414688.0,351552.0,1480.0,2629.0
4351,1749,193343,,,,,,,,
4352,1749,115566,,177356.0,,,92044.0,353812.0,3332.0,
4353,1749,419726,,111129.0,,,,407430.0,,4236.0
4354,1750,443943,,,,949.0,,230009.0,2814.0,
4355,1750,353505,,,,,595476.0,,2224.0,
4356,1750,359717,,162670.0,,749.0,244040.0,,2494.0,4047.0
4357,1750,489663,1813.0,493995.0,3960.0,,421502.0,249449.0,1455.0,
4358,1750,305270,2831.0,373276.0,,,580084.0,,,
4359,1751,483235,,362910.0,2791.0,1490.0,,,,
4360,1751,181357,1182.0,,3950.0,,288098.0,,2353.0,
4361,1751,377034,,152624.0,1345.0,,,,1789.0,
4362,1752,187580,,,,1527.0,,135990.0,1318.0,5459.0
4363,1752,230251,,366880.0,3109.0,1571.0,,106331.0,2469.0,1285.0
4364,1753,133896,,103732.0,2700.0,,430749.0,,,
4365,1754,94449,1706.0,,2299.0,832.0,276885.0,,,
4366,1754,156275,3214.0,,3920.0,,143534.0,509443.0,3292.0,
4367,1754,484382,1024.0,,,,,237195.0,,2957.0
4368,1754,134695,2683.0,,,,,,2665.0,
4369,1754,215754,,475891.0,,,,,,2724.0
4370,1755,97020,3232.0,517816.0,,1943.0,,,,
4371,1755,419074,1840.0,,2329.0,,,,,
4372,1755,485753,,,,,,,,
4373,1755,325922,,433080.0,,,,,3461.0,
4374,1755,485550,,425106.0,1925.0,807.0,,,,2238.0
4375,1756,396871,2700.0,,2107.0,,,512029.0,,5081.0
4376,1756,453223,,101851.0,3547.0,,,,,2671.0
4377,1756,317554,,243942.0,,771.0,281734.0,,,
4378,1756,266841,,444933.0,2339.0,,,,1539.0,2139.0
4379,1757,478116,,380974.0,,,217223.0,,,
4380,1757,346887,,,,,,385240.0,,
4381,1757,294508,,,2126.0,,597823.0,398343.0,,
4382,1758,321870,,367399.0,,,176920.0,,2167.0,
4383,1758,442251,,577586.0,2511.0,1156.0,,,,2206.0
4384,1761,113186,,294499.0,2221.0,,,,2060.0,
4385,1761,157522,2849.0,,2142.0,,,,,
4386,1761,474642,3477.0,363442.0,2107.0,,,,,1765.0
4387,1761,150821,3298.0,,1249.0,,,181754.0,2489.0,
4388,1761,135240,,,2732.0,1254.0,,,,3678.0
4389,1763,450700,,463620.0,3271.0,1575.0,,475845.0,2132.0,1733.0
4390,1763,307061,,,,,590586.0,404596.0,2966.0,4176.0
4391,1764,192048,,597102.0,,941.0,,349456.0,,
4392,1764,180272,,,1185.0,1571.0,511037.0,,2111.0,
4393,1764,134576,,,,,,,,2271.0
4394,1764,170583,,279826.0,,,382565.0,,,
4395,1766,180034,3051.0,,,,,459532.0,,
4396,1766,94028,,,,911.0,,188226.0,,2651.0
4397,1766,406546,,,1285.0,1797.0,,109383.0,,1446.0
4398,1766,217417,2146.0,,,,154804.0,,,
4399,1767,433751,2912.0,364834.0,,815.0,,421994.0,2038.0,3361.0
4400,1767,130086,2401.0,327708.0,,1112.0,416549.0,,3469.0,
4401,1767,464480,,,,,125815.0,,1230.0,
4402,1767,369710,,,,,549885.0,332813.0,,3875.0
4403,1767,307298,1836.0,246734.0,2824.0,1274.0,578495.0,180347.0,2411.0,2443.0
4404,1768,269314,,,2148.0,1703.0,195910.0,385203.0,,4784.0
4405,1768,428149,,390643.0,,,411477.0,306431.0,,2623.0
4406,1768,215464,1555.0,,3859.0,1357.0,265481.0,254717.0,,
4407,1769,221425,2407.0,,1500.0,1292.0,492531.0,198339.0,1191.0,3981.0
4408,1769,295712,1239.0,,,,200292.0,286369.0,2167.0,
4409,1769,144759,2899.0,,,,,515196.0,1049.0,2609.0
4410,1770,461200,2259.0,210392.0,,1487.0,374203.0,521235.0,,3593.0
4411,1770,139875,,426491.0,,1360.0,,259220.0,1494.0,2189.0
4412,1770,475548,1989.0,,2134.0,,,,,
4413,1771,112351,2714.0,,,,428220.0,137582.0,1583.0,1191.0
4414,1771,322263,1746.0,,,1287.0,297948.0,117127.0,,
4415,1771,476259,,552919.0,,1726.0,,334999.0,,
4416,1771,236435,1220.0,355571.0,,1248.0,,,2820.0,
4417,1771,419256,,,,1365.0,,,1669.0,
4418,1772,249714,1170.0,,2390.0,1789.0,156861.0,,,
4419,1772,310376,,,,1581.0,330898.0,219856.0,,
4420,1772,469598,1859.0,,,765.0,,106217.0,,
4421,1772,415598,827.0,,3198.0,,,224377.0,,
4422,1773,415979,,,1619.0,,261007.0,,2389.0,
4423,1775,362628,,335475.0,,1063.0,456320.0,,,
4424,1776,447400,,,,1724.0,,,,
4425,1781,312453,1988.0,,,,,236911.0,,
4426,1781,434430,,144750.0,,,562221.0,,,2547.0
4427,1782,368418,,,,,,395367.0,,
4428,1782,285251,2662.0,,2019.0,,,,,
4429,1782,244548,2609.0,163015.0,2859.0,,,387291.0,2394.0,1437.0
4430,1783,393890,2270.0,210532.0,,1832.0,526385.0,,1695.0,
4431,1783,465306,2905.0,,,,,175317.0,,
4432,1783,273811,3141.0,507415.0,2896.0,,353925.0,274587.0,1656.0,
4433,1783,183791,,523984.0,,1205.0,327699.0,,1183.0,4649.0
4434,1783,410999,,,,893.0,292294.0,,,
4435,1784,181165,2999.0,212620.0,2435.0,,,,2787.0,
4436,1784,151603,2925.0,574399.0,1362.0,,,,,
4437,1784,183909,,,1930.0,1081.0,,282093.0,2421.0,
4438,1784,220885,3401.0,210044.0,,,,,,
4439,1784,171791,1683.0,,,,,,,
4440,1785,225709,2705.0,,3726.0,,563559.0,307273.0,,
4441,1785,160393,,330443.0,,,,330817.0,2805.0,
4442,1785,271651,,462191.0,,,,102395.0,,
4443,1785,330259,,,,,,156324.0,,2299.0
4444,1786,175599,,,3630.0,,453654.0,,,3637.0
4445,1787,217288,,143546.0,1632.0,1333.0,217634.0,,2197.0,4564.0
4446,1787,328755,,,,1354.0,361346.0,,3390.0,4677.0
4447,1787,296243,,,2291.0,,,125100.0,3172.0,
4448,1788,179993,3024.0,,3370.0,,507832.0,276042.0,3022.0,2694.0
4449,1789,118640,,,1207.0,,,,,1544.0
4450,1790,398637,1055.0,,,1004.0,308440.0,544264.0,1561.0,
4451,1790,378094,2688.0,118432.0,,,,,,
4452,1790,126109,,,,1507.0,,,,2048.0
4453,1791,406642,,,,,432576.0,,1658.0,
4454,1792,352549,2475.0,245663.0,,,,,2586.0,2289.0
4455,1792,183003,2545.0,96691.0,,,,,1519.0,
4456,1792,403681,,250011.0,,1201.0,,,1065.0,
4457,1792,496923,,,1655.0,,,,1109.0,
4458,1793,285550,,,,752.0,300941.0,,1584.0,
4459,1794,397842,3140.0,,3221.0,,,440922.0,,1804.0
4460,1794,280235,2663.0,,3914.0,,560898.0,484300.0,1971.0,
4461,1794,486989,,,,,,,,1151.0
4462,1794,381755,,591143.0,,,,390537.0,,3216.0
4463,1795,290420,,,,,,,,2713.0
4464,1795,492823,,587045.0,,980.0,497755.0,497117.0,,4780.0
4465,1795,246958,,322719.0,,,,138381.0,2363.0,4505.0
4466,1795,266946,,,,748.0,348930.0,174172.0,,3887.0
4467,1796,216073,,323404.0,,,,182544.0,1372.0,4104.0
4468,1796,221043,3294.0,,,,389751.0,,,
4469,1796,427882,,,,,367769.0,,,1486.0
4470,1796,228197,,,,1573.0,102593.0,330306.0,,
4471,1796,382606,,,,,,,1801.0,2907.0
4472,1798,292151,,,,1501.0,,,,
4473,1798,175227,,291240.0,,1076.0,,,2541.0,5131.0
4474,1798,458847,,178505.0,3040.0,,,311827.0,,1878.0
4475,1800,144574,,316991.0,,1540.0,,296158.0,,4824.0
4476,1800,416731,,,1792.0,,,,,5217.0
4477,1800,314256,,128121.0,,,,,,3313.0
4478,1801,346838,,192220.0,2656.0,1309.0,,,,
4479,1801,351170,2658.0,,,,419996.0,,,
4480,1801,438685,,,2387.0,1738.0,,,,
4481,1802,412231,,,802.0,,115089.0,,1751.0,
4482,1802,425777,,,1925.0,,340758.0,144311.0,921.0,3643.0
4483,1803,495287,,139123.0,3181.0,,,,,
4484,1803,340796,,,,1753.0,,,,1230.0
4485,1803,387436,2005.0,,,1366.0,528464.0,327495.0,,2146.0
4486,1803,255868,2855.0,164038.0,,1670.0,105169.0,,1625.0,
4487,1803,309244,2310.0,271457.0,,1181.0,,,,
4488,1804,443894,,,,,,,2946.0,
4489,1804,213173,,143995.0,,,,443650.0,,
4490,1804,93531,1617.0,,,1663.0,,,,2137.0
4491,1804,271232,2317.0,,,,407463.0,,,2427.0
4492,1804,341034,,388571.0,,,,,,1374.0
4493,1806,416905,,,,1703.0,,,,
4494,1806,379301,,150036.0,1413.0,1405.0,,171710.0,1906.0,
4495,1807,200285,,,,1012.0,,225256.0,,
4496,1807,294271,,,3577.0,,209023.0,,,
4497,1807,178480,,,3744.0,,,,,4060.0
4498,1807,255202,,,3085.0,1768.0,,538659.0,1900.0,4616.0
4499,1807,488475,,,,,,416625.0,2848.0,
4500,1809,101300,,291146.0,,1226.0,202473.0,,,
4501,1810,110091,,,2304.0,1266.0,,328757.0,,1318.0
4502,1810,266107,,102985.0,,,,,,3299.0
4503,1810,262554,,,,,,258536.0,3362.0,
4504,1810,470961,,,,,,,,
4505,1810,353966,,297412.0,1683.0,913.0,,249249.0,1672.0,
4506,1811,292560,,,,,556204.0,,961.0,
4507,1813,226672,3326.0,,1923.0,,,,,5007.0
4508,1814,167625,,509980.0,,709.0,297259.0,437811.0,,
4509,1815,192291,1224.0,158741.0,,1733.0,,,,
4510,1815,484018,1942.0,,,1628.0,175566.0,,,
4511,1815,325004,,,3448.0,,,136307.0,,
4512,1815,265251,,475310.0,,1689.0,598240.0,,1396.0,3022.0
4513,1815,338811,,204022.0,,,,,,
4514,1816,461018,,,906.0,,484575.0,170963.0,,
4515,1817,264819,1526.0,,,,,,3498.0,1660.0
4516,1817,263360,2234.0,,,,,,,
4517,1818,191013,,579910.0,1478.0,,,,2471.0,5227.0
4518,1818,243153,,,,1928.0,,,2875.0,
4519,1819,186565,1179.0,372782.0,2428.0,,,,,2194.0
4520,1819,485388,,,3300.0,,337903.0,,,2617.0
4521,1819,363536,,,,,565869.0,,,1493.0
4522,1819,328271,,,,,447469.0,369647.0,1885.0,4749.0
4523,1820,421248,1773.0,,,,,96554.0,2866.0,
4524,1821,364397,,264732.0,,,175591.0,,,1605.0
4525,1821,135759,,,,,,339713.0,,
4526,1822,108415,,548856.0,,,,417937.0,,
4527,1822,213606,,,,,,,,
4528,1822,246718,3346.0,,2508.0,1399.0,,,,
4529,1822,463480,2042.0,,909.0,,,479518.0,1748.0,3394.0
4530,1823,457950,,,895.0,,389861.0,333064.0,2488.0,
4531,1823,119049,1098.0,,,1526.0,,,1534.0,1228.0
4532,1823,415114,,,,,505739.0,396986.0,,
4533,1823,181351,3500.0,369331.0,,,229806.0,,2545.0,
4534,1823,234826,1003.0,185568.0,3778.0,,,180542.0,,4364.0
4535,1824,244098,,,1869.0,,,,,3168.0
4536,1826,292171,,,,,452799.0,,3183.0,
4537,1827,321334,,221847.0,,,252721.0,430004.0,,2441.0
4538,1828,286017,,,2241.0,,,386435.0,2903.0,3766.0
4539,1828,130676,917.0,,1213.0,,,128273.0,,
4540,1829,424668,1474.0,,,,156102.0,,,2918.0
4541,1829,380577,2077.0,,,,,100523.0,,2387.0
4542,1829,365111,1513.0,357045.0,2999.0,1028.0,,,,4478.0
4543,1829,154889,,,,1160.0,416857.0,313009.0,,
4544,1830,217396,,,,,497708.0,,2659.0,1300.0
4545,1830,223935,,245364.0,2869.0,,191349.0,,,3074.0
4546,1830,480699,2858.0,,1320.0,,459365.0,316331.0,,2836.0
4547,1830,94800,,517526.0,1804.0,,259929.0,,3252.0,5467.0
4548,1831,381342,,511023.0,2101.0,,124519.0,,,4173.0
4549,1831,454642,2779.0,173289.0,,1854.0,,,,2458.0
4550,1831,107424,,480930.0,,,,410564.0,2775.0,1794.0
4551,1831,164940,3484.0,,1516.0,1382.0,574312.0,141642.0,,
4552,1831,168958,,,3785.0,1495.0,534034.0,,3499.0,
4553,1832,252343,,142489.0,,1374.0,189509.0,297014.0,1437.0,
4554,1834,404685,,91204.0,3600.0,,170010.0,287795.0,2581.0,
4555,1834,139907,,426130.0,,1868.0,,,,3365.0
4556,1834,412031,2490.0,595604.0,,,,,,
4557,1834,346429,1726.0,,,777.0,472714.0,,2664.0,
4558,1834,316588,,593674.0,1074.0,,,154403.0,3494.0,2201.0
4559,1838,166136,,,3449.0,,210495.0,206846.0,1568.0,4202.0
4560,1838,98998,,156128.0,2282.0,,537845.0,,2686.0,
4561,1838,438275,936.0,,,,103111.0,,3374.0,
4562,1838,360874,,317281.0,1552.0,,,,,4257.0
4563,1838,405370,,307487.0,,1141.0,,,2560.0,4635.0
4564,1839,161739,,,2834.0,,,319526.0,,2062.0
4565,1839,437459,,,2394.0,924.0,404916.0,,,
4566,1839,331972,,,3796.0,,,,,5051.0
4567,1839,295395,,,,,,474643.0,,
4568,1841,146810,,447573.0,,,,,2294.0,1173.0
4569,1842,201719,3254.0,260083.0,,,,,,
4570,1842,349251,,,3126.0,821.0,,288213.0,1064.0,
4571,1844,468579,,,2862.0,,,341134.0,2448.0,
4572,1844,90299,,304861.0,,891.0,,,,
4573,1844,148366,,,,,,537189.0,2480.0,
4574,1844,422055,1311.0,323511.0,,,181139.0,,3069.0,
4575,1844,445775,,548168.0,,,,542974.0,,
4576,1845,404451,,105942.0,3752.0,1241.0,,,1415.0,
4577,1845,162035,,367057.0,,1358.0,,,2869.0,3190.0
4578,1845,388933,,377104.0,,1651.0,,,,
4579,1846,495567,1205.0,578225.0,,,,,1535.0,
4580,1847,210730,3038.0,,,,,,2324.0,2272.0
4581,1847,165556,,316295.0,3714.0,1144.0,,325570.0,1276.0,
4582,1847,343125,2488.0,,1726.0,,,180430.0,,
4583,1847,410359,,,,,,,,3769.0
4584,1848,313859,1603.0,,,,,499581.0,3313.0,2061.0
4585,1849,495924,849.0,,,,276706.0,,,
4586,1850,435884,960.0,,,,,,3128.0,
4587,1850,491926,,349165.0,1228.0,1429.0,445440.0,,963.0,
4588,1852,406708,,,2261.0,,,,2142.0,4444.0
4589,1852,395236,,,,,,,,
4590,1852,131695,3142.0,,,1441.0,,,1000.0,1757.0
4591,1854,213455,,,,,,445559.0,,
4592,1854,95815,,464534.0,,,489271.0,,,4902.0
4593,1854,423403,,292794.0,2064.0,1486.0,,110471.0,,
4594,1854,181688,2329.0,,1577.0,,463619.0,,1290.0,
4595,1855,354776,2733.0,,3586.0,,495417.0,162895.0,1798.0,
4596,1855,403464,3279.0,,1517.0,,,,2519.0,3719.0
4597,1855,257213,1142.0,,,1164.0,,,1979.0,
4598,1855,413442,2503.0,,2165.0,,131528.0,203035.0,3067.0,
4599,1855,401856,,,,,,364316.0,,
