rehab_id,property_id,Underwriting_Rehab,Rehab_Calculation,Paint,Flooring_Flag,Foundation_Flag,Roof_Flag,HVAC_Flag,Kitchen_Flag,Bathroom_Flag,Appliances_Flag,Windows_Flag,Landscaping_Flag,Trashout_Flag
4140,2097,57088,15633,,Yes,Yes,No,,,No,,No,No,
4141,2098,61367,77790,Yes,Yes,Yes,,,No,Yes,Yes,,No,
4142,2099,86862,46216,No,No,Yes,No,No,Yes,Yes,Yes,,,
4143,2099,2091,3733,,No,,No,,No,,,,No,No
4144,2099,34750,45903,Yes,,No,No,No,Yes,No,No,No,No,
4145,2100,61856,66778,,No,,,,No,No,,Yes,Yes,
4146,2101,94138,38215,Yes,,Yes,Yes,,No,No,,,Yes,Yes
4147,2101,86733,76258,No,,No,,Yes,,,Yes,,No,
4148,2101,61229,71666,No,Yes,Yes,No,No,,,,No,Yes,No
4149,2102,96133,575,No,No,No,,No,Yes,Yes,,,No,Yes
4150,2103,75107,54477,Yes,Yes,Yes,,Yes,No,Yes,,Yes,,
4151,2103,93519,28945,,Yes,Yes,No,No,,,Yes,Yes,Yes,
4152,2103,93291,18780,,No,,No,,No,Yes,No,No,No,
4153,2104,14086,78542,Yes,,Yes,No,Yes,,Yes,,,No,No
4154,2104,36843,23565,,No,Yes,,,Yes,Yes,No,Yes,No,Yes
4155,2105,9791,32241,,,No,No,,No,,Yes,,,Yes
4156,2105,11824,17321,No,Yes,Yes,,Yes,Yes,Yes,,,,No
4157,2105,71379,24682,Yes,Yes,No,Yes,,No,No,,,,
4158,2106,61442,26862,No,,Yes,,,Yes,No,Yes,No,No,No
4159,2106,15224,70436,No,No,No,Yes,Yes,,,,Yes,Yes,
4160,2106,30959,27795,Yes,No,Yes,,,Yes,Yes,Yes,No,Yes,Yes
4161,2107,85914,65032,,Yes,,Yes,,,No,No,,,
4162,2107,63899,39115,No,,,,,,,Yes,,No,No
4163,2108,83213,53155,,No,Yes,Yes,Yes,No,,Yes,Yes,No,Yes
4164,2108,87659,23342,,Yes,Yes,No,,Yes,Yes,No,Yes,Yes,No
4165,2109,57739,40434,No,,Yes,No,,,No,No,,Yes,Yes
4166,2110,19033,77938,,No,,,No,Yes,,,Yes,,No
4167,2110,27624,29380,No,No,No,Yes,,No,No,Yes,Yes,,No
4168,2110,32003,29180,,Yes,Yes,No,No,Yes,No,Yes,No,Yes,
4169,2111,36443,2946,No,No,Yes,,Yes,No,Yes,Yes,No,Yes,No
4170,2111,63429,65631,No,Yes,Yes,Yes,,Yes,Yes,Yes,No,,No
4171,2111,42482,66285,,Yes,,No,,No,Yes,No,,Yes,No
4172,2112,89966,99171,,No,No,,Yes,No,,No,,No,No
4173,2113,51976,20573,,No,Yes,,Yes,No,,,Yes,,No
4174,2114,63871,46017,,Yes,No,Yes,,Yes,No,No,Yes,No,Yes
4175,2114,14858,7120,Yes,No,No,No,Yes,,No,,,No,
4176,2114,21933,9787,,Yes,No,,Yes,No,No,No,No,,Yes
4177,2115,75813,23997,Yes,,Yes,Yes,Yes,No,No,,No,,No
4178,2116,30215,69152,No,Yes,,Yes,No,,Yes,Yes,Yes,,
4179,2116,27965,46142,No,No,No,Yes,,Yes,Yes,No,,Yes,No
4180,2117,122,49404,Yes,Yes,,Yes,,Yes,,Yes,,,Yes
4181,2117,94927,21398,,Yes,No,,Yes,No,,,,No,Yes
4182,2117,76700,97725,,No,No,,,Yes,Yes,,,,
4183,2118,42125,25829,,Yes,Yes,,,No,No,No,Yes,No,No
4184,2118,59885,90864,,Yes,Yes,,No,Yes,No,Yes,No,Yes,Yes
4185,2118,28053,12053,,,No,Yes,,No,No,,No,,No
4186,2119,96181,52936,,Yes,,,Yes,Yes,No,Yes,,No,
4187,2119,58786,9140,Yes,Yes,No,,No,,No,Yes,No,Yes,Yes
4188,2119,74600,40321,,Yes,,Yes,No,,,,Yes,No,No
4189,2120,24625,48444,,No,No,No,No,No,,,No,,No
4190,2120,97763,42228,No,No,Yes,,,,No,No,No,,
4191,2120,81617,63714,No,No,Yes,No,Yes,Yes,,Yes,Yes,,Yes
4192,2121,97198,18452,No,,,Yes,No,Yes,Yes,No,,Yes,
4193,2122,78111,99114,,,Yes,,,Yes,No,No,No,No,Yes
4194,2122,6011,12782,No,No,,Yes,,No,Yes,Yes,,Yes,No
4195,2122,44664,62216,,Yes,No,Yes,Yes,,No,,Yes,,No
4196,2123,49596,59504,No,No,No,Yes,,Yes,,No,,Yes,
4197,2123,52818,8636,No,,No,Yes,,Yes,Yes,No,No,,No
4198,2123,51644,55613,Yes,No,,Yes,No,No,Yes,,,,
4199,2124,93500,24922,Yes,,No,Yes,Yes,Yes,No,,No,Yes,Yes
4200,2125,41802,1869,Yes,Yes,,,No,,Yes,Yes,,No,
4201,2126,34410,59263,No,,,,Yes,No,Yes,No,Yes,,Yes
4202,2127,47248,43468,Yes,Yes,,Yes,No,,,Yes,Yes,No,Yes
4203,2127,46831,40628,Yes,,No,No,No,No,,No,,No,Yes
4204,2127,58314,82405,,No,Yes,Yes,Yes,,,Yes,Yes,No,Yes
4205,2128,7186,38095,No,,No,No,No,No,No,No,Yes,,Yes
4206,2128,10891,42473,Yes,Yes,No,No,No,,Yes,Yes,Yes,Yes,
4207,2128,85957,94505,No,No,No,Yes,,Yes,,No,Yes,No,
4208,2129,90522,99546,No,Yes,No,,Yes,No,Yes,Yes,,,
4209,2130,93311,34037,No,,No,,No,No,,No,Yes,,No
4210,2130,50251,12905,,Yes,No,No,Yes,No,,No,Yes,No,No
4211,2130,57811,35329,Yes,,No,Yes,Yes,,,No,No,,
4212,2131,20777,93652,Yes,,No,No,Yes,,Yes,No,,No,No
4213,2132,17115,79323,,Yes,,No,Yes,Yes,Yes,,Yes,Yes,Yes
4214,2132,4555,90445,No,Yes,Yes,No,No,Yes,,No,,No,
4215,2132,52858,97699,,No,,,No,Yes,No,No,Yes,,
4216,2133,34310,50112,No,Yes,No,,,,Yes,,,Yes,Yes
4217,2133,85892,55842,,Yes,Yes,No,,,Yes,Yes,No,,
4218,2133,16640,13833,No,No,Yes,,Yes,No,Yes,No,,Yes,
4219,2134,24689,73525,Yes,Yes,No,,Yes,,Yes,Yes,No,Yes,Yes
4220,2135,85497,8549,No,No,Yes,No,No,,Yes,,,,Yes
4221,2135,7016,8125,Yes,Yes,,No,,Yes,No,Yes,No,Yes,Yes
4222,2136,89810,47946,No,,No,,Yes,,,Yes,,,Yes
4223,2137,8515,2941,,,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No
4224,2137,23647,31219,,Yes,Yes,,Yes,Yes,,No,No,,No
4225,2137,79594,81206,Yes,No,Yes,Yes,No,No,Yes,,Yes,Yes,
4226,2138,31380,5190,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes
4227,2138,3976,47386,No,No,,No,No,No,No,No,,No,Yes
4228,2138,99194,72267,,Yes,Yes,No,Yes,No,,No,No,No,
4229,2139,3315,49800,,No,,No,No,No,,Yes,,No,
4230,2140,87516,86531,Yes,Yes,,,,Yes,,Yes,No,Yes,Yes
4231,2140,8154,64946,No,No,,No,,Yes,Yes,,,No,No
4232,2140,36898,24681,Yes,No,Yes,,No,Yes,Yes,,No,,No
4233,2141,29235,2905,,No,Yes,No,,,,Yes,No,No,No
4234,2141,3442,63090,No,,No,,No,No,Yes,,Yes,Yes,
4235,2142,68758,33235,No,Yes,Yes,Yes,,Yes,No,Yes,Yes,,Yes
4236,2142,16494,35462,No,Yes,Yes,Yes,,Yes,Yes,No,No,Yes,
4237,2143,70831,83367,Yes,Yes,No,No,,,,,No,Yes,No
4238,2144,4110,8544,Yes,,No,No,No,,,No,,Yes,
4239,2144,52857,37287,No,,,,No,No,Yes,No,,,
4240,2145,56102,2947,No,,,Yes,No,No,No,,,No,Yes
4241,2146,42829,47708,,No,No,Yes,Yes,,No,No,No,Yes,No
4242,2147,12752,74309,,,Yes,,Yes,,,Yes,No,No,No
4243,2147,30585,75222,Yes,No,,No,,Yes,No,No,No,Yes,No
4244,2148,67204,32271,No,,Yes,,,Yes,,Yes,Yes,,
4245,2148,60421,59955,No,Yes,No,No,Yes,,,,No,,No
4246,2148,99438,13206,Yes,Yes,Yes,,,,Yes,,Yes,No,
4247,2149,81062,38865,No,Yes,Yes,No,No,No,Yes,Yes,No,,No
4248,2149,33854,58985,Yes,Yes,No,,,Yes,,No,Yes,Yes,Yes
4249,2150,76694,14496,,No,,,,,No,No,No,Yes,Yes
4250,2150,14549,50719,Yes,No,,No,No,Yes,Yes,No,No,No,Yes
4251,2150,45197,35043,,Yes,Yes,Yes,No,No,No,,,,
4252,2151,18435,15644,,Yes,,No,Yes,,No,No,No,,
4253,2151,21919,15159,Yes,No,No,No,,Yes,,Yes,,Yes,Yes
4254,2151,3008,89091,,,No,,,,Yes,Yes,,No,
4255,2152,47183,72969,Yes,,,No,No,Yes,,,No,Yes,No
4256,2152,72062,5355,,No,No,No,Yes,Yes,,No,,No,No
4257,2152,99605,81626,No,,Yes,Yes,No,,Yes,Yes,Yes,Yes,
4258,2153,86482,945,,,,Yes,Yes,,No,,No,No,No
4259,2154,65026,20420,No,Yes,No,Yes,No,,No,,Yes,,
4260,2154,62335,10497,No,No,Yes,No,,,,,No,Yes,No
4261,2154,86848,85225,,No,No,No,No,No,Yes,No,No,Yes,No
4262,2155,63223,12699,Yes,Yes,,No,,Yes,No,No,No,Yes,No
4263,2155,44962,66499,,,No,No,Yes,,Yes,Yes,Yes,No,Yes
4264,2155,31533,84632,No,Yes,No,No,No,,,No,,Yes,No
4265,2156,43533,90589,,Yes,,,Yes,Yes,Yes,,No,No,Yes
4266,2157,55593,99740,Yes,Yes,Yes,Yes,Yes,No,No,,,,No
4267,2157,11767,10921,Yes,Yes,No,,No,,Yes,No,Yes,,
4268,2158,27118,46410,,Yes,Yes,No,Yes,Yes,,Yes,Yes,,
4269,2158,55154,91692,Yes,Yes,,,Yes,Yes,,Yes,,No,Yes
4270,2159,39474,29941,Yes,,,No,,No,No,,,,No
4271,2159,85906,99753,Yes,Yes,,Yes,No,,Yes,,Yes,No,No
4272,2160,1248,11132,Yes,No,Yes,Yes,No,,,,No,,Yes
4273,2160,20770,44081,,Yes,Yes,Yes,No,No,,No,Yes,,No
4274,2161,99069,8825,,,Yes,,Yes,Yes,Yes,No,No,,
4275,2162,86105,20720,,No,Yes,,,Yes,No,No,No,Yes,Yes
4276,2162,77039,86607,,Yes,No,,,Yes,Yes,,No,Yes,Yes
4277,2163,26328,24044,No,,Yes,Yes,,,Yes,No,No,Yes,No
4278,2164,59275,98211,,No,No,Yes,No,Yes,Yes,,,No,Yes
4279,2164,91396,51780,Yes,,,,No,No,Yes,No,,No,
4280,2165,21305,44565,No,,Yes,,No,Yes,No,Yes,Yes,Yes,Yes
4281,2165,90605,96385,No,Yes,,Yes,,,Yes,Yes,Yes,,
4282,2165,27943,1857,No,,Yes,,Yes,Yes,No,Yes,No,Yes,Yes
4283,2166,42453,47771,No,Yes,No,Yes,,,Yes,No,No,,No
4284,2166,93746,85377,Yes,Yes,No,,Yes,No,,,,Yes,
4285,2166,49664,69675,,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No
4286,2167,8890,39972,,Yes,Yes,,,,No,,Yes,No,Yes
4287,2167,82227,94347,No,No,No,,,Yes,No,Yes,No,Yes,
4288,2167,98895,80161,,,No,,No,,Yes,,,Yes,Yes
4289,2168,68275,69041,Yes,No,Yes,No,Yes,,Yes,Yes,,Yes,No
4290,2168,19549,69134,No,Yes,No,,Yes,Yes,,,Yes,Yes,Yes
4291,2169,64712,10507,Yes,Yes,,No,,,Yes,Yes,No,,No
4292,2169,8377,74353,No,Yes,,No,,No,No,,No,No,No
4293,2169,1598,62159,No,Yes,No,,,Yes,Yes,No,No,Yes,Yes
4294,2170,20818,2158,No,,,Yes,,No,No,Yes,No,Yes,No
4295,2170,36825,81290,,Yes,Yes,,,,,,Yes,,
4296,2170,78861,58475,Yes,No,Yes,Yes,,No,No,Yes,,No,Yes
4297,2171,15346,96202,,,No,,Yes,No,No,,,Yes,
4298,2171,83734,28354,Yes,,,,,,,Yes,No,,
4299,2171,11842,33925,Yes,Yes,Yes,No,,,No,,No,Yes,
4300,2172,7789,56640,,No,,Yes,,,No,,Yes,Yes,No
4301,2173,18395,19136,,,Yes,Yes,No,,,,No,No,
4302,2174,40418,12706,No,No,,Yes,,No,,,No,Yes,Yes
4303,2175,66112,49768,,No,No,Yes,Yes,,No,No,,Yes,No
4304,2175,98621,80387,Yes,,Yes,No,Yes,No,Yes,,Yes,No,
4305,2175,57945,17293,No,,No,No,No,,Yes,Yes,,Yes,
4306,2176,56002,30039,Yes,No,No,Yes,Yes,,No,,No,Yes,Yes
4307,2176,80758,75811,Yes,Yes,,No,,Yes,Yes,,Yes,,
4308,2176,61688,38378,Yes,Yes,,,No,No,Yes,No,No,No,No
4309,2177,91806,38703,No,,Yes,,No,,Yes,No,,,No
4310,2177,74986,40698,No,No,Yes,,No,Yes,,No,,Yes,
4311,2178,18449,31966,No,No,No,Yes,,No,,No,,No,Yes
4312,2178,69731,31651,Yes,,No,,,Yes,No,Yes,No,,No
4313,2178,86146,76524,Yes,No,,,Yes,,,Yes,Yes,,No
4314,2179,79706,48586,No,No,,Yes,Yes,,,No,Yes,No,No
4315,2179,19448,39024,,Yes,No,,No,No,No,Yes,Yes,No,Yes
4316,2179,52103,39477,,No,Yes,No,,No,Yes,Yes,,Yes,No
4317,2180,742,67156,No,Yes,,,Yes,No,No,No,No,,Yes
4318,2181,91465,57032,,Yes,Yes,Yes,No,Yes,,No,No,,Yes
4319,2181,95175,89760,Yes,,No,Yes,Yes,,,,,,
4320,2182,84692,50034,No,Yes,Yes,,Yes,Yes,No,,,No,
4321,2183,58901,68111,Yes,,,No,Yes,Yes,Yes,,No,No,No
4322,2183,21076,47353,Yes,No,Yes,,,No,,Yes,No,No,Yes
4323,2184,56218,88440,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,
4324,2184,40090,76558,Yes,,Yes,Yes,,,Yes,Yes,,No,
4325,2184,37104,67370,Yes,Yes,,Yes,No,,Yes,No,Yes,No,Yes
4326,2185,31590,45853,Yes,Yes,,Yes,Yes,,No,No,No,Yes,Yes
4327,2185,50723,78312,No,No,No,Yes,No,,,Yes,No,Yes,
4328,2185,18905,10030,,No,,Yes,No,,Yes,,No,,
4329,2186,13764,71368,,Yes,No,,,Yes,,No,,Yes,No
4330,2187,29280,18101,Yes,No,Yes,Yes,Yes,,Yes,No,,Yes,Yes
4331,2187,86519,57437,,No,No,,Yes,,No,Yes,No,No,
4332,2188,46619,53001,,Yes,,No,,,,No,No,No,Yes
4333,2188,5435,77525,,No,No,Yes,No,,No,No,,Yes,Yes
4334,2188,25681,46842,,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes
4335,2189,92535,49049,,No,No,Yes,Yes,Yes,No,Yes,,Yes,
4336,2189,46434,14033,,,No,No,,,No,No,,,No
4337,2190,17536,39007,No,,No,No,No,Yes,No,,Yes,No,Yes
4338,2190,59829,56219,Yes,,,,Yes,Yes,,,,,No
4339,2191,67178,65056,Yes,Yes,No,,,,No,No,Yes,No,No
4340,2191,41156,41151,,Yes,,Yes,Yes,,Yes,,,Yes,Yes
4341,2191,17949,97955,No,Yes,Yes,Yes,,No,,,,No,No
4342,2192,28960,52059,No,Yes,No,,No,No,No,Yes,Yes,Yes,Yes
4343,2192,18774,62736,,Yes,,No,No,No,No,Yes,,,
4344,2192,16371,4117,Yes,No,No,Yes,,No,,Yes,No,,No
4345,2193,93941,57141,No,No,,,,,No,,No,No,
4346,2194,57996,83035,,Yes,No,No,No,,,No,Yes,,No
4347,2195,38230,71724,,No,,No,,No,Yes,Yes,No,Yes,No
4348,2196,71576,67862,No,,,Yes,,No,Yes,,Yes,,Yes
4349,2196,2756,71484,No,Yes,No,,No,No,No,No,,No,No
4350,2197,8603,21242,No,,Yes,,No,Yes,Yes,No,,,No
4351,2197,42424,39048,,Yes,,,Yes,,No,Yes,No,,
4352,2198,40088,65109,No,Yes,Yes,Yes,No,Yes,,,Yes,Yes,Yes
4353,2198,33799,68229,,Yes,,Yes,No,,Yes,No,No,Yes,
4354,2198,43424,26244,Yes,No,Yes,No,,No,No,Yes,,No,No
4355,2199,5416,91067,,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No
4356,2200,30684,63875,,Yes,,Yes,,No,Yes,,,No,No
4357,2201,87328,61465,No,,No,No,No,No,Yes,Yes,Yes,,
4358,2201,5079,12147,,,,No,Yes,No,,,Yes,No,No
4359,2201,51609,67469,No,No,Yes,Yes,No,No,Yes,,Yes,,No
4360,2202,73787,38362,Yes,Yes,Yes,No,,No,Yes,No,No,Yes,Yes
4361,2203,67080,15181,No,No,Yes,,,Yes,Yes,,Yes,,No
4362,2204,61443,62830,,,Yes,Yes,No,,Yes,,,Yes,
4363,2204,28667,17896,Yes,,,No,Yes,,,No,Yes,No,Yes
4364,2205,60349,33823,Yes,,Yes,,,,,Yes,Yes,Yes,No
4365,2206,78923,2929,,Yes,Yes,Yes,,Yes,,,,Yes,Yes
4366,2206,27885,35235,Yes,Yes,No,Yes,,Yes,,,No,No,No
4367,2207,74217,3069,,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,
4368,2207,83283,26023,No,Yes,,,No,Yes,No,,No,Yes,No
4369,2207,27210,98154,,Yes,Yes,,No,,,No,,No,
4370,2208,82286,90667,No,,Yes,,No,Yes,,No,Yes,No,Yes
4371,2208,66995,61607,No,,No,No,Yes,Yes,,Yes,Yes,,
4372,2209,62783,98020,No,No,No,Yes,,Yes,Yes,Yes,,,No
4373,2209,84589,60253,No,No,,,,Yes,Yes,Yes,,,
4374,2210,54769,93903,No,Yes,,,No,Yes,No,No,No,No,No
4375,2211,56817,17375,,Yes,,Yes,No,No,No,Yes,,,No
4376,2211,70415,69774,,No,No,Yes,,No,,No,No,Yes,No
4377,2211,79588,15707,No,,No,No,Yes,No,No,No,Yes,Yes,
4378,2212,87819,19258,Yes,,No,Yes,Yes,Yes,,,No,No,
4379,2212,27307,89115,,Yes,Yes,No,,Yes,No,No,,Yes,No
4380,2213,26242,18356,Yes,,Yes,Yes,No,,No,,Yes,Yes,Yes
4381,2213,98080,31017,No,,,Yes,Yes,Yes,No,No,No,Yes,No
4382,2213,75480,70544,No,,,Yes,Yes,,Yes,Yes,No,No,
4383,2214,46751,13906,Yes,No,No,,,,,,No,,
4384,2214,81336,33110,,No,No,,,,No,,No,No,Yes
4385,2214,84123,96352,No,,,No,No,No,,,No,Yes,Yes
4386,2215,19034,6937,No,No,Yes,,,,,,No,,
4387,2215,14576,78341,,No,No,No,,Yes,,Yes,No,Yes,
4388,2216,35577,73613,No,Yes,Yes,Yes,Yes,No,No,,,No,Yes
4389,2216,95293,57796,Yes,No,Yes,Yes,,Yes,Yes,No,,Yes,
4390,2217,45621,21642,,No,No,,Yes,,Yes,Yes,No,No,Yes
4391,2217,84597,30598,Yes,,Yes,,Yes,,Yes,,No,No,No
4392,2218,1866,11691,No,Yes,,,No,,,Yes,Yes,Yes,No
4393,2218,10725,76641,Yes,No,Yes,No,,No,No,Yes,No,Yes,Yes
4394,2218,58164,68467,No,No,,,No,,Yes,Yes,Yes,No,
4395,2219,59403,97314,No,,No,No,Yes,Yes,No,No,Yes,Yes,Yes
4396,2219,2128,93704,,,,Yes,Yes,Yes,Yes,Yes,Yes,,
4397,2219,24761,71040,No,No,Yes,Yes,,,,,No,No,Yes
4398,2220,65747,62715,No,Yes,Yes,Yes,No,No,,No,,,No
4399,2220,68209,99696,No,,No,,No,No,Yes,,,Yes,No
4400,2220,72508,40679,Yes,No,,,Yes,No,,Yes,No,No,No
4401,2221,78339,45090,No,,,,,,,Yes,Yes,,No
4402,2222,58459,59052,No,,,Yes,,Yes,Yes,,,Yes,No
4403,2223,35654,34377,Yes,Yes,,Yes,Yes,Yes,Yes,No,,No,No
4404,2223,94202,47094,No,No,,,No,,No,,No,,
4405,2223,71999,95745,Yes,No,Yes,Yes,,No,,No,No,,No
4406,2224,14063,38481,Yes,Yes,,No,Yes,,Yes,,No,No,
4407,2224,674,32762,Yes,Yes,No,Yes,No,Yes,Yes,,,,Yes
4408,2225,82431,65629,Yes,Yes,No,,No,No,Yes,No,Yes,,
4409,2225,20715,40027,,Yes,No,No,Yes,No,,Yes,,Yes,Yes
4410,2225,21580,40688,Yes,,No,No,,,Yes,,Yes,Yes,
4411,2226,34603,45995,,,Yes,,Yes,No,Yes,No,No,No,
4412,2226,17243,82337,,No,No,Yes,,,No,Yes,,No,Yes
4413,2226,55937,96789,Yes,Yes,No,Yes,,No,No,Yes,No,Yes,No
4414,2227,80847,26572,No,No,No,Yes,No,No,,No,Yes,,No
4415,2228,7117,80069,,,Yes,No,No,Yes,,Yes,Yes,Yes,Yes
4416,2229,88803,9047,Yes,Yes,No,No,Yes,,,,Yes,,Yes
4417,2229,88230,41032,No,No,,No,No,Yes,,No,Yes,Yes,
4418,2230,66555,25466,No,No,Yes,Yes,,,,,,,No
4419,2230,78726,34110,No,No,,Yes,No,,No,No,No,,Yes
4420,2230,37338,10194,No,,Yes,No,No,,Yes,No,,Yes,Yes
4421,2231,62520,18419,,,No,No,Yes,No,No,No,Yes,No,
4422,2231,9145,87972,No,,No,Yes,Yes,,,,,Yes,
4423,2232,33475,67767,Yes,Yes,,Yes,Yes,Yes,,,No,No,Yes
4424,2233,12312,59480,Yes,No,,,No,Yes,Yes,No,No,,Yes
4425,2233,85798,58090,,No,No,No,No,,,No,,Yes,No
4426,2234,57634,26751,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,No
4427,2234,73281,29862,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,
4428,2234,13056,91355,Yes,,No,No,Yes,Yes,Yes,,,Yes,Yes
4429,2235,70045,62911,No,No,Yes,,,No,Yes,No,Yes,,
4430,2235,16823,70929,No,Yes,,No,No,Yes,No,Yes,No,Yes,No
4431,2236,92728,3457,Yes,No,No,,No,No,Yes,,,No,
4432,2236,33655,38576,No,Yes,,No,No,,Yes,,,,No
4433,2236,32853,72773,No,Yes,No,,,Yes,No,Yes,,,
4434,2237,60185,81260,Yes,,No,No,,,,Yes,Yes,No,Yes
4435,2238,45359,79635,No,Yes,Yes,,Yes,,No,Yes,No,Yes,No
4436,2239,37125,41142,,Yes,Yes,,,,Yes,,,Yes,No
4437,2239,43946,65859,,,,Yes,No,No,,No,Yes,No,
4438,2240,7523,89474,No,No,No,Yes,Yes,Yes,,,Yes,No,Yes
4439,2240,85630,11675,,,No,No,,Yes,Yes,,No,No,Yes
4440,2240,15093,36932,No,,No,,No,Yes,No,No,,Yes,No
4441,2241,89375,72988,Yes,,Yes,Yes,Yes,,,No,Yes,No,
4442,2241,29028,36108,,Yes,No,No,,No,Yes,,No,No,
4443,2241,76376,4733,,,,Yes,Yes,No,No,No,Yes,No,
4444,2242,60304,12970,,,,Yes,Yes,,,No,No,No,
4445,2242,43508,44928,,,,No,,Yes,No,Yes,Yes,Yes,
4446,2242,40270,35150,Yes,No,,No,Yes,,Yes,Yes,No,,Yes
4447,2243,70410,35160,Yes,,,No,Yes,,No,,,No,Yes
4448,2243,3366,53851,,,No,No,,Yes,,No,,Yes,Yes
4449,2243,92578,62314,Yes,Yes,No,No,Yes,,,Yes,No,,No
4450,2244,93485,98772,No,Yes,,,Yes,,,Yes,Yes,,
4451,2245,91800,17273,,,No,,No,No,,Yes,No,No,No
4452,2246,63045,41894,No,No,,No,No,No,Yes,,,,
4453,2246,8731,16192,No,Yes,Yes,No,No,Yes,No,Yes,Yes,,
4454,2246,54278,46362,No,Yes,,No,,No,No,No,,,No
4455,2247,67472,63634,No,No,,Yes,,,No,,Yes,Yes,
4456,2248,16295,20163,Yes,Yes,,,,Yes,,No,No,Yes,
4457,2248,10482,3855,Yes,Yes,Yes,Yes,No,,,No,No,Yes,Yes
4458,2248,73305,49803,,Yes,,,Yes,No,Yes,,Yes,Yes,Yes
4459,2249,5768,37135,No,,No,Yes,No,Yes,Yes,No,Yes,No,
4460,2249,60878,79860,,Yes,No,,Yes,No,,Yes,Yes,Yes,
4461,2250,68729,65317,,,No,No,,No,Yes,No,No,No,
4462,2250,80628,29715,Yes,Yes,Yes,,,No,Yes,,Yes,Yes,
4463,2250,66445,37623,No,No,Yes,,Yes,,No,No,No,Yes,No
4464,2251,80188,26352,,No,,,Yes,,Yes,No,No,Yes,No
4465,2252,99863,55872,,,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes
4466,2252,67345,48610,Yes,,No,No,No,,No,,No,Yes,
4467,2253,95602,94942,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No
4468,2253,42145,19967,No,Yes,,No,Yes,,No,Yes,,Yes,Yes
4469,2253,38795,91542,No,Yes,Yes,No,No,Yes,No,No,,No,
4470,2254,24273,52716,Yes,Yes,No,,,No,No,Yes,,Yes,Yes
4471,2255,94438,65196,,No,No,No,Yes,Yes,No,No,Yes,,No
4472,2255,72594,57605,No,Yes,Yes,,Yes,No,No,Yes,No,,Yes
4473,2256,95207,84078,Yes,,,,,Yes,No,Yes,No,No,
4474,2257,20489,65049,No,,Yes,No,No,Yes,,No,No,No,No
4475,2257,87963,78649,,,Yes,Yes,,Yes,No,Yes,,No,Yes
4476,2257,25643,40710,No,,,,,No,Yes,Yes,,Yes,No
4477,2258,69058,66796,,No,No,No,No,No,No,,No,,Yes
4478,2258,71593,83777,No,No,Yes,No,No,,No,Yes,,,No
4479,2259,46532,4889,Yes,No,Yes,,Yes,,,,No,No,Yes
4480,2259,26125,27703,Yes,Yes,No,No,Yes,,No,No,No,No,Yes
4481,2259,4132,5321,,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No
4482,2260,8612,11360,No,,Yes,Yes,Yes,Yes,,,No,,
4483,2261,50513,63825,Yes,No,,Yes,No,Yes,Yes,No,,Yes,
4484,2261,88019,20762,,,No,Yes,Yes,Yes,,,No,No,No
4485,2261,959,44008,,No,No,Yes,,No,Yes,No,,No,No
4486,2262,55892,61259,,,No,No,Yes,,,,No,,Yes
4487,2262,67877,38185,No,Yes,,Yes,,No,,Yes,,,
4488,2262,72289,15139,,,Yes,No,No,No,Yes,No,No,,Yes
4489,2263,10123,79945,No,Yes,,No,No,No,,,Yes,Yes,
4490,2264,14095,65908,,No,No,No,Yes,,Yes,Yes,No,,
4491,2264,89482,4085,No,,Yes,,No,Yes,,No,Yes,Yes,Yes
4492,2265,12299,69019,No,Yes,Yes,Yes,No,,No,Yes,No,Yes,No
4493,2265,79509,14815,No,No,No,,Yes,Yes,No,No,Yes,No,No
4494,2266,59605,19369,No,No,,Yes,Yes,,No,Yes,,No,Yes
4495,2267,63736,71855,Yes,Yes,No,No,Yes,,,,No,Yes,No
4496,2267,64148,81030,,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes
4497,2267,29123,87707,No,,Yes,No,No,No,,No,,No,Yes
4498,2268,79769,36061,No,No,No,No,Yes,,No,No,,Yes,
4499,2268,64252,1026,,Yes,,No,Yes,,No,No,Yes,No,
4500,2269,12778,18278,No,,Yes,Yes,Yes,,No,No,Yes,,Yes
4501,2270,36765,26225,,No,No,Yes,No,,,Yes,,No,
4502,2271,68105,93432,,Yes,,,Yes,Yes,Yes,No,Yes,,Yes
4503,2272,48959,66777,No,,Yes,Yes,,Yes,No,,,No,
4504,2272,90562,70358,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,
4505,2273,83165,51355,Yes,Yes,Yes,,Yes,,Yes,No,Yes,,No
4506,2273,83471,65894,,No,No,No,No,,Yes,Yes,Yes,No,Yes
